timeDuration,nMovements,movementsDifficulty,robotSpeech,acrobaticMovements,movementsRepetition,movementsTransitionsDuration,humanMovements,balance,speed,bodyPartsCombination,musicBPM,sameStartEndPositionPlace,headMovement,armsMovement,handsMovement,legsMovement,feetMovement,musicGenre_electronic,musicGenre_folk,musicGenre_indie,musicGenre_latin,musicGenre_pop,musicGenre_rap,musicGenre_rock
140,20,1,0,3,2,1,2,1,1,3,119,1,2,1,2,3,2,0,0,0,0,1,0,0
120,20,1,1,1,1,2,2,1,2,1,90,1,1,1,2,1,2,0,0,0,0,0,0,0
127,10,1,1,2,3,1,1,2,3,1,141,1,2,2,2,1,3,0,0,0,0,0,0,1
100,12,2,0,1,3,3,2,3,1,1,136,1,1,2,2,2,1,0,0,0,0,0,1,0
131,23,3,0,3,1,3,2,1,3,1,130,1,3,3,2,2,2,0,1,0,0,0,0,0
120,20,1,0,1,1,1,1,1,1,2,110,1,1,1,2,1,1,0,0,0,1,0,0,0
112,10,2,1,1,3,1,3,3,3,3,159,0,3,3,2,3,2,0,0,0,0,1,0,0
130,20,3,0,1,1,1,1,1,1,2,110,1,3,3,3,3,2,0,0,0,0,0,0,1
102,16,2,0,1,1,3,2,1,1,3,116,0,3,1,1,2,2,0,0,0,0,0,0,1
103,19,2,1,3,1,2,1,3,2,2,140,1,1,2,3,1,1,1,0,0,0,0,0,0
118,20,3,0,2,3,2,2,2,1,2,149,0,1,1,2,3,3,1,0,0,0,0,0,0
103,14,3,0,1,2,1,1,3,3,1,96,0,3,3,2,3,3,0,1,0,0,0,0,0
100,18,2,0,2,1,2,3,2,2,3,110,0,1,3,3,3,3,0,0,0,1,0,0,0
100,17,1,1,1,2,2,3,3,2,1,156,1,3,2,2,2,2,0,0,0,0,0,0,1
127,20,2,0,2,2,1,3,2,1,1,120,1,2,1,3,2,1,0,0,0,0,1,0,0
118,20,3,0,3,2,2,3,3,2,3,140,1,2,3,2,3,2,0,0,0,0,0,0,1
120,18,1,1,1,2,1,1,1,1,1,140,0,2,1,1,1,1,0,1,0,0,0,0,0
139,20,2,1,1,2,3,1,1,1,1,133,0,3,1,1,3,2,1,0,0,0,0,0,0
129,19,2,1,1,2,1,2,1,1,2,133,0,1,2,2,2,1,0,0,0,0,0,0,0
110,20,2,0,3,2,2,3,3,3,3,140,1,2,3,3,3,3,0,0,0,0,0,0,1
92,22,3,1,1,1,3,1,2,2,1,128,0,1,3,1,3,2,0,0,0,0,0,0,1
98,13,3,1,1,2,3,1,2,1,1,137,0,3,1,2,1,2,0,0,0,1,0,0,0
95,21,3,1,2,3,3,3,2,3,2,137,1,3,1,3,2,3,1,0,0,0,0,0,0
124,22,3,0,3,1,2,1,3,3,3,146,1,2,1,3,2,1,0,0,0,0,1,0,0
112,13,3,1,1,2,1,1,3,3,2,143,1,3,1,1,1,1,0,0,0,0,0,0,1
103,20,2,0,1,3,3,2,2,1,3,147,1,3,3,1,1,1,0,0,0,0,0,0,1
116,20,1,1,2,1,2,3,1,1,3,115,0,3,1,3,3,3,1,0,0,0,0,0,0
109,20,3,1,3,1,1,3,2,2,2,122,0,2,2,3,3,1,0,0,0,0,0,0,0
119,21,3,0,3,1,1,1,2,2,2,120,0,2,1,2,2,3,0,0,0,1,0,0,0
107,10,2,1,2,3,3,1,3,1,2,137,1,2,2,3,3,1,0,0,1,0,0,0,0
113,21,2,1,2,1,2,1,1,2,1,107,0,3,1,2,1,3,0,0,0,0,0,0,1
115,11,3,0,3,3,1,1,1,3,3,138,0,3,3,3,2,1,0,0,0,0,1,0,0
100,15,1,0,3,2,1,3,1,2,2,159,1,2,3,3,1,2,0,0,1,0,0,0,0
166,21,3,1,3,1,1,2,3,3,1,119,0,2,1,2,2,1,1,0,0,0,0,0,0
130,19,1,0,1,1,1,1,1,1,1,90,1,1,1,1,1,1,0,0,0,0,0,0,0
107,21,3,1,1,1,3,2,1,1,1,120,0,1,1,3,3,2,0,0,0,0,0,0,0
87,22,2,1,3,3,2,3,2,2,1,123,1,1,2,2,2,2,0,0,0,1,0,0,0
108,10,3,1,2,3,1,3,1,2,1,151,1,2,1,2,2,1,1,0,0,0,0,0,0
106,19,1,0,1,3,2,3,1,1,3,103,0,2,3,2,1,2,0,0,0,0,0,0,1
129,18,3,1,3,3,1,1,3,3,2,150,0,3,2,1,2,2,0,1,0,0,0,0,0
145,19,3,1,2,1,2,2,1,2,2,140,1,3,2,3,1,1,1,0,0,0,0,0,0
132,20,1,0,3,2,3,3,1,1,2,84,1,2,2,3,2,1,0,0,0,0,0,1,0
111,16,3,0,1,1,1,2,1,1,2,143,1,2,1,1,2,2,1,0,0,0,0,0,0
106,20,2,0,2,2,2,1,3,3,1,115,1,3,3,1,2,3,0,1,0,0,0,0,0
114,20,1,1,1,2,1,3,3,3,3,135,0,2,1,3,1,3,0,0,0,0,0,0,0
110,14,1,1,2,1,1,1,3,3,2,96,0,1,2,2,1,3,0,0,0,0,0,0,1
112,15,1,0,1,3,3,2,1,1,1,114,0,1,3,2,3,1,0,1,0,0,0,0,0
119,20,3,0,2,2,1,2,1,1,3,135,0,3,3,1,3,3,0,0,0,0,0,0,0
130,18,2,1,2,1,2,1,1,1,1,120,0,3,2,2,2,2,1,0,0,0,0,0,0
108,18,3,0,3,2,1,3,2,3,3,84,0,1,1,1,3,1,0,0,0,0,0,1,0
143,15,3,0,3,2,1,2,2,3,3,95,0,3,1,1,1,2,1,0,0,0,0,0,0
131,13,2,1,3,3,2,3,3,1,2,104,1,1,1,1,3,3,1,0,0,0,0,0,0
142,15,1,0,3,2,1,1,2,1,3,145,0,3,3,1,3,2,0,0,0,0,0,0,0
104,17,3,1,3,1,1,3,2,1,1,146,1,3,1,3,2,1,0,0,0,0,0,0,1
126,24,2,1,2,1,3,3,1,1,2,127,0,2,1,2,1,2,0,0,0,0,0,1,0
111,19,1,1,2,1,2,2,3,1,1,124,1,1,2,2,2,1,0,0,0,0,0,0,1
119,17,1,1,2,1,2,1,3,3,2,160,1,1,3,1,3,1,0,0,0,0,0,1,0
130,19,1,0,1,1,1,1,1,1,1,90,1,1,1,1,1,1,0,0,0,0,0,0,0
110,20,2,0,3,2,2,3,2,2,3,120,0,1,3,2,3,2,0,1,0,0,0,0,0
153,22,3,1,1,2,1,3,1,2,2,112,0,1,1,1,3,1,0,0,0,1,0,0,0
114,17,2,0,1,2,2,1,1,3,2,125,1,3,1,3,3,2,0,0,0,0,0,0,0
113,19,2,0,1,3,3,3,2,2,1,110,1,1,1,2,1,3,0,1,0,0,0,0,0
114,22,2,0,3,3,1,3,3,1,1,100,1,1,1,2,1,3,0,0,0,0,0,0,0
110,21,3,0,1,2,2,3,2,3,3,113,1,1,2,3,1,1,0,1,0,0,0,0,0
120,20,1,1,2,1,1,2,1,2,1,120,0,1,1,2,1,1,0,0,0,1,0,0,0
107,19,3,0,3,2,2,2,2,1,3,102,0,2,3,1,3,2,0,0,0,0,1,0,0
124,19,1,1,2,1,2,3,1,3,2,130,1,1,1,2,2,2,0,0,1,0,0,0,0
108,20,2,0,3,2,2,3,3,3,1,133,0,2,2,1,3,3,1,0,0,0,0,0,0
123,21,1,0,1,1,2,2,1,1,1,110,1,1,2,2,1,2,0,1,0,0,0,0,0
88,22,2,0,1,2,1,1,1,2,2,117,1,3,1,3,2,1,0,0,0,0,0,1,0
140,18,1,1,3,3,1,1,2,1,1,91,1,2,3,3,2,2,0,1,0,0,0,0,0
128,15,1,0,1,3,1,3,3,2,3,118,1,3,3,2,3,1,0,0,0,0,1,0,0
109,20,1,0,3,2,2,3,1,3,1,140,1,2,2,3,2,1,0,0,0,1,0,0,0
111,8,3,1,1,2,1,2,1,2,2,154,1,2,1,1,2,3,1,0,0,0,0,0,0
128,21,1,1,1,2,1,3,1,2,1,116,0,2,1,3,2,3,0,0,1,0,0,0,0
142,20,2,0,2,2,2,3,3,2,3,90,0,1,3,2,3,2,0,0,0,0,0,0,0
112,11,2,1,1,1,2,3,3,1,2,127,0,2,3,2,2,1,1,0,0,0,0,0,0
108,13,2,0,3,3,1,2,3,1,1,107,0,1,3,2,2,2,0,0,0,0,0,0,1
131,13,1,1,2,2,2,3,2,1,2,99,0,2,1,3,2,3,0,0,1,0,0,0,0
117,11,1,1,1,2,2,3,3,2,1,118,1,2,2,2,1,1,0,0,0,0,0,0,1
148,21,2,1,2,1,1,3,2,2,3,123,1,3,1,1,1,2,0,1,0,0,0,0,0
97,10,3,0,2,1,3,1,3,1,2,141,0,1,2,2,2,1,0,0,0,0,0,0,1
128,19,3,1,2,2,1,2,3,3,2,120,0,3,1,1,1,2,0,0,0,1,0,0,0
104,15,1,0,3,3,1,2,3,2,2,90,1,1,2,3,1,2,1,0,0,0,0,0,0
102,21,2,0,3,2,2,3,1,2,1,113,0,1,2,3,3,2,0,0,0,0,1,0,0
102,19,3,1,3,3,2,1,2,3,3,128,1,1,1,3,3,1,1,0,0,0,0,0,0
112,14,1,1,2,2,1,3,1,1,3,144,0,1,1,2,2,3,0,0,0,0,1,0,0
96,18,2,0,2,2,3,2,3,1,1,111,1,2,1,3,3,3,0,1,0,0,0,0,0
104,8,1,1,2,2,1,3,2,3,1,150,0,2,2,2,3,3,0,0,0,0,0,0,1
133,18,1,0,3,3,2,2,1,2,2,91,1,1,3,1,1,2,0,0,0,0,0,0,0
113,21,2,1,2,2,2,3,2,3,1,136,1,1,3,1,3,2,1,0,0,0,0,0,0
87,19,2,1,1,2,1,3,3,1,2,109,0,1,1,2,1,3,1,0,0,0,0,0,0
157,18,1,1,1,2,1,1,1,3,1,91,0,3,1,2,2,1,0,1,0,0,0,0,0
119,18,1,1,2,1,1,3,2,3,1,110,1,3,3,2,3,3,1,0,0,0,0,0,0
134,22,1,1,1,2,1,3,3,2,2,130,0,2,2,3,1,2,0,0,1,0,0,0,0
110,17,1,0,3,3,2,3,3,2,2,164,1,3,2,1,1,3,0,0,0,0,0,0,1
96,19,3,0,2,3,2,3,2,3,3,160,0,1,2,3,3,1,0,0,0,0,0,0,0
127,18,1,0,3,1,1,2,1,3,2,120,0,2,3,3,2,2,0,1,0,0,0,0,0
116,17,3,1,1,2,2,2,3,3,1,141,0,2,3,1,2,1,0,0,1,0,0,0,0
122,17,2,1,3,3,3,1,3,3,3,86,0,3,2,1,1,1,0,0,0,0,0,1,0
119,19,2,1,2,2,2,3,1,2,3,121,0,2,1,2,1,1,0,0,0,0,0,1,0
126,16,2,0,1,3,1,3,2,2,2,97,0,2,1,1,2,1,0,0,0,1,0,0,0
113,13,3,0,3,1,2,2,2,1,1,136,1,1,1,1,1,3,0,0,0,0,1,0,0
130,19,1,0,1,1,1,1,1,1,1,90,1,1,1,1,1,1,0,0,0,0,0,0,0
137,18,3,0,1,3,1,1,3,3,3,141,0,1,1,3,1,1,1,0,0,0,0,0,0
102,14,3,1,2,3,3,1,3,3,1,111,0,3,2,3,3,3,0,0,0,0,1,0,0
101,11,3,1,1,3,3,1,3,3,3,137,0,1,2,2,2,3,0,1,0,0,0,0,0
103,17,1,0,1,2,1,3,1,2,1,115,0,1,1,2,1,2,0,0,0,0,1,0,0
85,22,1,0,3,1,2,3,3,2,2,118,1,1,2,2,2,2,1,0,0,0,0,0,0
131,14,2,1,2,2,1,3,1,2,1,104,0,2,3,3,3,2,0,0,0,0,1,0,0
112,15,1,0,1,3,3,2,1,1,1,114,0,1,3,2,3,1,0,1,0,0,0,0,0
117,11,2,1,1,1,2,1,2,2,1,128,0,3,3,3,2,3,0,1,0,0,0,0,0
100,19,1,1,1,1,1,3,1,3,2,132,0,3,2,2,1,1,1,0,0,0,0,0,0
123,19,3,0,2,2,2,2,1,2,3,141,0,3,3,1,2,1,0,0,0,0,0,0,0
117,20,1,0,1,2,3,2,2,2,1,135,1,1,2,3,2,1,1,0,0,0,0,0,0
95,18,2,1,2,1,2,1,3,3,3,107,0,3,1,3,3,3,0,0,0,0,0,0,1
108,14,2,0,2,3,3,1,3,3,3,106,1,1,2,3,2,1,0,0,0,1,0,0,0
133,21,2,1,2,1,3,2,3,3,2,133,1,3,1,1,2,1,0,1,0,0,0,0,0
115,22,2,0,1,1,1,3,1,2,2,120,0,1,2,3,1,1,0,0,0,1,0,0,0
110,20,2,0,2,2,2,3,2,2,3,90,1,2,2,2,2,2,0,0,0,0,0,0,0
135,15,2,1,1,2,1,3,3,3,3,98,0,3,3,2,3,2,0,0,0,0,1,0,0
111,16,3,1,3,3,1,2,2,2,2,104,1,1,2,3,3,1,0,1,0,0,0,0,0
129,12,3,1,2,2,1,2,3,1,2,131,1,2,2,2,3,3,0,1,0,0,0,0,0
128,12,1,0,3,3,1,1,2,1,2,132,0,2,3,2,2,1,0,1,0,0,0,0,0
106,20,1,1,2,2,2,2,1,3,3,124,1,2,3,1,2,2,0,0,0,1,0,0,0
130,20,2,0,1,2,1,2,1,2,3,145,0,3,2,3,3,1,0,0,1,0,0,0,0
125,20,3,0,3,2,2,3,3,2,3,128,0,2,3,2,3,2,1,0,0,0,0,0,0
112,10,2,1,1,3,1,3,3,3,3,159,0,3,3,2,3,2,0,0,0,0,1,0,0
123,20,2,1,3,1,1,3,2,3,1,86,1,2,2,2,3,3,0,0,0,0,0,0,1
104,8,2,0,1,3,1,1,2,3,1,158,0,1,1,1,2,2,0,0,1,0,0,0,0
98,21,1,1,1,1,2,3,2,3,3,88,0,1,1,2,3,3,0,0,0,0,0,0,0
133,19,3,1,2,3,2,1,3,1,3,87,0,2,3,2,2,2,0,0,0,0,0,0,1
146,19,3,1,2,1,1,1,3,2,1,145,0,2,2,3,3,1,1,0,0,0,0,0,0
126,21,2,0,2,2,1,2,2,1,2,118,1,3,1,1,2,3,1,0,0,0,0,0,0
110,20,2,0,3,2,2,3,2,2,3,120,0,1,3,2,3,2,0,1,0,0,0,0,0
118,17,2,0,3,2,1,3,1,3,2,140,0,1,1,1,2,3,0,1,0,0,0,0,0
100,18,2,0,2,1,2,3,2,2,3,110,0,1,3,3,3,3,0,0,0,1,0,0,0
125,20,1,1,3,1,2,3,2,1,3,141,0,3,3,3,1,1,0,0,1,0,0,0,0
118,22,3,0,1,2,2,3,3,1,3,136,0,3,2,2,1,3,0,1,0,0,0,0,0
125,21,2,1,3,2,1,3,1,3,3,107,0,2,2,1,1,2,0,0,0,1,0,0,0
129,19,3,0,1,1,2,2,3,3,3,128,0,3,2,3,1,1,0,0,0,0,0,0,1
145,21,2,0,2,1,1,1,3,1,2,88,0,3,2,2,3,1,0,0,0,0,0,0,1
125,15,3,0,1,2,2,2,1,1,1,152,0,3,3,1,2,1,0,0,1,0,0,0,0
132,15,3,0,2,1,1,2,2,2,1,124,1,3,2,1,3,2,0,1,0,0,0,0,0
120,21,2,0,2,2,2,1,2,2,3,119,1,2,2,2,1,2,0,0,0,0,0,0,1
112,11,2,1,1,1,2,3,3,1,2,127,0,2,3,2,2,1,1,0,0,0,0,0,0
141,21,1,1,1,2,1,3,2,3,2,145,1,3,1,1,3,3,0,0,0,0,0,1,0
109,10,2,0,3,2,1,3,1,3,3,168,0,1,3,3,2,1,0,0,0,0,0,0,1
135,15,1,0,3,1,1,1,1,3,1,90,1,3,3,1,3,3,0,1,0,0,0,0,0
120,10,1,1,3,1,2,1,3,1,1,98,1,3,1,2,3,3,0,0,0,0,0,1,0
115,19,1,1,1,1,2,2,3,2,3,120,0,1,2,3,3,2,0,0,0,0,1,0,0
116,13,2,0,3,3,2,1,3,2,1,108,0,1,1,2,3,1,0,0,0,0,0,0,1
131,20,2,1,1,2,1,1,1,1,1,147,0,2,1,3,2,3,1,0,0,0,0,0,0
111,13,2,1,1,2,1,1,2,1,2,94,1,3,2,2,3,1,0,1,0,0,0,0,0
154,19,2,0,2,3,2,1,2,2,3,81,0,1,2,2,3,1,1,0,0,0,0,0,0
97,17,3,0,1,3,2,2,1,3,2,148,1,2,1,3,1,1,1,0,0,0,0,0,0
125,20,1,1,1,2,1,3,3,3,1,129,0,1,1,3,1,2,1,0,0,0,0,0,0
128,15,1,0,1,3,1,3,3,2,3,118,1,3,3,2,3,1,0,0,0,0,1,0,0
98,17,1,0,1,1,2,3,3,1,2,100,0,1,2,1,3,3,0,0,0,0,0,1,0
129,22,2,1,3,1,1,3,3,3,2,116,1,1,1,1,1,3,0,0,0,0,1,0,0
122,9,3,0,2,1,2,2,2,3,2,121,1,2,3,1,2,1,0,0,0,1,0,0,0
90,16,3,1,3,2,2,1,1,1,1,163,0,3,2,1,1,2,1,0,0,0,0,0,0
114,12,1,0,1,3,1,3,3,3,1,126,0,2,2,1,3,1,0,1,0,0,0,0,0
125,15,3,0,1,2,2,2,1,1,1,152,0,3,3,1,2,1,0,0,1,0,0,0,0
143,16,2,1,3,3,1,1,1,3,1,102,1,3,2,3,1,1,0,0,1,0,0,0,0
122,12,2,1,1,3,2,3,3,2,3,103,0,3,3,2,3,2,0,0,0,0,1,0,0
109,10,3,1,2,1,3,1,1,3,1,144,0,2,1,3,3,2,1,0,0,0,0,0,0
1099,18,3,0,1,1,1,3,1,1,3,150,0,3,2,2,3,1,0,0,1,0,0,0,0
104,15,3,1,1,3,1,2,1,3,3,150,0,3,3,2,3,2,1,0,0,0,0,0,0
123,21,3,1,2,3,1,1,1,2,1,120,0,1,3,1,1,1,0,0,0,1,0,0,0
115,21,2,0,3,1,2,3,2,2,3,120,0,1,3,2,3,2,0,1,0,0,0,0,0
87,23,1,1,1,3,2,1,1,2,1,83,0,3,3,1,2,1,1,0,0,0,0,0,0
107,12,1,0,3,2,3,1,3,3,3,137,1,1,1,2,3,3,0,0,0,1,0,0,0
135,21,2,0,2,3,1,3,3,3,1,145,1,2,1,2,2,1,0,0,0,0,1,0,0
121,15,1,0,3,2,1,2,3,3,1,91,1,2,3,2,2,3,1,0,0,0,0,0,0
134,18,3,0,1,3,2,3,2,3,3,84,1,2,3,2,2,2,0,1,0,0,0,0,0
114,13,3,0,1,2,1,2,1,2,2,145,0,1,2,3,1,3,0,0,0,0,1,0,0
124,17,2,0,3,2,2,2,1,3,3,144,0,3,3,3,3,1,0,1,0,0,0,0,0
145,17,1,0,3,3,1,1,3,1,1,97,1,3,1,3,1,2,0,0,0,0,0,0,0
150,20,2,0,1,3,2,3,2,3,1,91,0,1,2,2,1,3,1,0,0,0,0,0,0
149,20,3,1,3,3,2,3,3,3,3,130,0,3,1,1,2,2,0,0,0,0,0,0,1
119,21,3,1,3,3,1,3,3,1,1,103,1,1,3,2,2,2,0,1,0,0,0,0,0
121,12,2,0,1,2,1,1,2,2,3,136,1,2,3,3,3,2,0,0,0,0,1,0,0
133,18,2,1,3,3,2,2,1,3,1,109,0,1,1,2,2,3,0,0,0,0,0,0,1
120,18,1,1,3,3,2,1,1,2,2,140,0,1,3,2,1,1,1,0,0,0,0,0,0
102,13,2,0,3,2,2,1,3,2,2,127,1,2,3,2,3,1,1,0,0,0,0,0,0
128,10,1,1,3,1,1,2,3,1,3,144,0,2,2,2,1,2,0,0,1,0,0,0,0
96,19,2,0,3,2,3,1,2,3,3,80,0,2,1,2,3,2,1,0,0,0,0,0,0
130,19,1,0,1,1,1,1,1,1,1,90,1,1,1,1,1,1,0,0,0,0,0,0,0
134,13,1,0,1,1,1,2,2,2,3,106,1,1,1,1,3,1,0,0,0,0,1,0,0
111,19,2,0,3,3,1,1,1,1,1,125,1,3,1,1,1,2,0,0,0,1,0,0,0
101,18,3,0,3,3,1,2,2,3,2,93,1,1,3,1,1,1,0,0,0,0,1,0,0
115,19,1,0,1,2,2,2,2,3,2,128,1,1,3,1,1,3,1,0,0,0,0,0,0
132,13,1,0,3,2,1,3,2,3,3,105,0,1,2,1,3,2,0,0,0,0,0,0,0
100,17,1,1,1,2,2,3,3,2,1,156,1,3,2,2,2,2,0,0,0,0,0,0,1
130,20,3,1,2,1,2,3,2,3,3,132,0,2,3,3,1,3,0,0,0,0,0,1,0
128,21,1,1,2,3,2,3,2,2,2,123,1,2,2,2,3,3,0,0,0,1,0,0,0
113,18,1,1,1,3,2,3,3,2,1,116,1,2,1,3,2,2,1,0,0,0,0,0,0
100,12,2,0,1,3,3,2,3,1,1,136,1,1,2,2,2,1,0,0,0,0,0,1,0
94,17,2,0,2,3,2,3,1,2,1,161,1,3,3,1,2,2,0,0,1,0,0,0,0
112,18,3,1,2,2,2,1,3,3,1,135,0,2,2,3,1,3,0,1,0,0,0,0,0
94,19,2,0,1,1,3,3,1,1,2,130,0,2,3,2,3,2,0,0,0,0,0,0,0
110,9,2,0,3,1,1,1,2,1,3,159,0,2,3,1,2,2,0,1,0,0,0,0,0
103,13,2,1,1,1,3,3,2,2,1,123,1,1,2,2,1,3,1,0,0,0,0,0,0
102,19,1,1,2,3,2,2,1,2,1,160,1,3,3,1,3,3,0,0,1,0,0,0,0
110,12,3,1,1,2,1,3,2,2,2,161,1,2,2,1,3,3,0,1,0,0,0,0,0
121,12,2,0,1,2,1,1,2,2,3,136,1,2,3,3,3,2,0,0,0,0,1,0,0
91,10,1,0,3,3,3,3,2,3,2,132,0,1,3,2,2,1,0,0,0,1,0,0,0
132,14,1,0,2,3,2,3,2,2,3,154,0,1,1,2,3,3,0,0,0,0,0,0,0
113,14,2,1,2,1,3,1,1,3,3,106,1,3,1,3,3,2,0,0,0,0,0,1,0
102,13,2,1,2,3,1,2,1,1,1,98,0,2,3,2,2,3,1,0,0,0,0,0,0
126,23,1,0,2,2,1,1,1,3,2,121,0,2,2,3,3,3,0,0,0,1,0,0,0
113,16,2,0,2,2,3,3,3,2,3,116,0,1,1,1,2,2,0,0,0,1,0,0,0
108,17,1,1,2,3,1,3,2,3,3,138,1,3,1,2,3,3,0,1,0,0,0,0,0
125,15,3,0,1,2,2,2,1,1,1,152,0,3,3,1,2,1,0,0,1,0,0,0,0
129,10,2,0,1,3,1,2,1,2,3,130,1,3,3,2,3,2,0,0,0,0,0,0,0
110,11,2,1,2,3,1,3,1,3,1,156,0,2,2,3,2,1,0,1,0,0,0,0,0
140,18,1,0,1,1,1,1,1,1,1,140,0,1,2,1,1,1,0,0,0,0,0,0,1
98,21,1,0,3,1,3,2,2,3,2,114,1,3,2,3,2,3,0,0,0,1,0,0,0
119,14,3,1,1,1,2,1,1,1,3,106,0,3,1,2,3,3,0,0,0,0,0,0,0
100,20,2,0,3,2,1,3,2,2,3,113,0,1,2,3,2,2,0,0,0,0,0,0,1
112,15,1,0,1,3,3,2,1,1,1,114,0,1,3,2,3,1,0,1,0,0,0,0,0
114,16,2,1,3,1,1,1,1,2,2,107,1,2,2,3,3,1,0,0,0,0,0,0,1
104,17,2,1,1,3,1,2,3,3,2,110,0,1,1,3,2,3,0,0,0,0,0,0,1
98,21,3,1,2,2,1,3,3,3,1,90,1,3,1,1,2,1,0,0,0,1,0,0,0
103,13,1,1,1,1,2,3,2,2,1,141,1,3,2,2,1,1,0,1,0,0,0,0,0
104,21,1,1,3,1,2,1,3,1,2,120,0,1,1,2,1,3,0,0,0,0,0,0,0
120,10,1,0,1,1,2,2,1,2,1,93,0,1,3,2,2,2,0,0,0,0,0,0,1
115,21,2,0,3,1,2,3,2,2,3,120,0,1,3,2,3,2,0,1,0,0,0,0,0
140,18,1,0,1,1,1,1,1,1,1,140,0,1,2,1,1,1,0,0,0,0,0,0,1
128,11,2,0,1,2,1,1,2,1,2,132,1,3,3,2,1,3,0,1,0,0,0,0,0
120,21,1,1,3,3,2,3,3,1,2,130,1,1,1,2,1,3,0,0,0,0,0,0,1
90,16,2,1,3,1,2,1,2,2,1,163,1,1,1,3,2,2,0,1,0,0,0,0,0
111,21,3,1,3,1,2,1,1,2,1,110,1,2,1,3,2,2,0,0,0,0,0,0,1
98,21,1,0,2,1,3,3,1,2,2,116,0,3,3,1,1,2,0,0,0,0,0,0,1
100,21,1,1,1,1,2,2,1,1,2,110,1,1,1,1,2,1,0,0,0,0,0,0,1
139,22,3,1,3,1,1,2,1,3,2,146,0,3,1,1,2,3,1,0,0,0,0,0,0
134,21,1,1,1,1,2,2,2,2,2,120,0,2,1,2,2,2,0,0,0,1,0,0,0
137,17,1,1,2,1,1,1,1,1,2,140,0,1,1,1,1,1,0,1,0,0,0,0,0
135,15,2,1,1,2,1,3,3,3,3,98,0,3,3,2,3,2,0,0,0,0,1,0,0
104,15,3,1,1,3,1,2,1,3,3,150,0,3,3,2,3,2,1,0,0,0,0,0,0
122,12,3,1,1,2,1,3,2,1,2,128,1,3,3,1,2,1,0,0,0,0,0,0,1
108,17,1,1,1,3,2,2,1,1,1,146,1,3,3,2,2,3,0,1,0,0,0,0,0
95,17,3,1,1,2,1,2,3,3,1,150,0,3,2,1,1,1,0,0,0,1,0,0,0
110,20,3,1,1,2,1,2,3,1,3,90,1,1,1,2,2,3,0,0,0,1,0,0,0
95,18,3,1,1,1,1,1,1,3,2,119,0,2,1,1,1,1,0,0,0,0,0,0,1
114,17,2,1,1,2,1,3,3,2,3,155,0,1,3,1,1,2,1,0,0,0,0,0,0
102,9,1,0,2,3,2,2,1,1,3,122,1,2,3,1,2,2,0,0,0,0,0,0,1
129,19,1,1,2,2,2,1,3,2,2,146,1,1,1,1,3,1,0,0,0,0,1,0,0
110,18,2,0,3,1,1,3,1,3,2,126,1,2,1,2,2,3,0,1,0,0,0,0,0
125,20,1,1,2,3,2,3,1,3,3,110,1,1,1,2,1,3,0,0,0,0,0,0,0
119,18,2,0,2,1,2,2,1,2,2,128,0,1,1,1,1,1,0,0,0,0,0,0,1
118,21,2,1,1,3,1,3,3,2,3,129,0,3,2,2,2,2,1,0,0,0,0,0,0
119,20,3,1,1,1,3,2,3,1,1,120,0,3,2,1,1,2,0,0,0,1,0,0,0
110,17,2,0,3,2,1,2,1,2,3,141,1,2,2,1,3,2,1,0,0,0,0,0,0
122,18,3,1,2,2,1,3,2,1,3,100,1,1,1,1,2,1,1,0,0,0,0,0,0
144,14,1,0,1,3,1,2,1,1,2,100,0,3,1,1,2,3,0,0,0,0,0,0,1
112,11,2,1,3,2,1,3,3,3,3,130,0,3,3,1,3,2,0,0,0,1,0,0,0
105,11,1,0,2,1,3,1,1,1,2,126,1,2,1,2,2,3,1,0,0,0,0,0,0
137,20,1,1,2,2,1,3,2,3,1,86,1,2,2,2,2,1,0,0,0,0,0,0,0
112,15,2,1,1,3,1,2,2,3,2,98,0,3,3,1,3,1,0,0,0,0,1,0,0
103,16,3,0,2,1,3,3,2,3,2,114,0,3,1,2,2,1,0,0,0,0,1,0,0
131,20,2,0,1,3,1,2,2,2,1,145,0,1,2,2,1,1,0,0,0,0,0,0,1
121,20,1,0,1,1,2,3,2,1,2,112,1,2,3,3,2,2,0,0,1,0,0,0,0
113,18,3,0,3,2,3,2,3,2,2,148,0,1,3,3,2,2,0,0,1,0,0,0,0
94,19,3,0,2,3,3,2,3,3,2,115,1,2,2,3,3,2,0,0,0,0,1,0,0
118,20,3,0,3,2,2,3,3,2,3,140,1,2,3,2,3,2,0,0,0,0,0,0,1
121,12,2,0,1,2,1,1,2,2,3,136,1,2,3,3,3,2,0,0,0,0,1,0,0
102,19,1,1,1,2,2,2,1,1,1,158,0,2,2,3,1,1,0,0,1,0,0,0,0
127,19,3,0,2,2,2,3,3,1,1,119,1,2,1,3,1,3,0,0,1,0,0,0,0
112,20,1,1,3,1,1,2,1,2,2,137,1,3,3,2,2,3,0,0,0,0,0,0,1
134,21,2,1,2,2,1,1,2,2,2,111,0,2,3,3,2,2,0,0,0,1,0,0,0
125,20,3,0,3,2,2,3,3,2,3,128,0,2,3,2,3,2,1,0,0,0,0,0,0
102,21,1,0,1,1,2,2,1,2,1,110,1,1,1,1,1,1,1,0,0,0,0,0,0
129,13,2,1,3,3,1,2,3,2,1,115,1,1,2,1,2,2,0,1,0,0,0,0,0
112,15,1,0,1,3,3,2,1,1,1,114,0,1,3,2,3,1,0,1,0,0,0,0,0
